place_id,place_name,address,r_library,r_kidcafe,r_play,r_park,r_house
2533,샛별어린이공원,서울특별시 동대문구 장한로17길 20,0,0,1,0,0
2534,한내어린이공원,서울특별시 동대문구 장한로20길 30,0,0,1,0,0
2535,장평근린공원,서울특별시 동대문구 장안벚꽃로 77,0,0,1,0,0
2536,마로니에어린이공원,서울특별시 동대문구 답십리로69길 55,0,0,1,0,0
2537,늘 푸른 어린이 공원 ,서울특별시 동대문구 장한로27가길,0,0,1,0,0
2538,장안근린공원 어린이공원,서울특별시 동대문구 장한로 191,0,0,1,0,0
2539,성북천,서울특별시 동대문구 청계천로5길 40,0,0,1,0,0
2540,권율장군집터,서울특별시 종로구 인왕산로1길 31,0,0,1,0,0
2541,(석관동) 돌뫼어린이공원,서울특별시 성북구 화랑로22길 61,0,0,1,0,0
2542,(장위동) 동방어린이공원,서울특별시 성북구 장위로15길 79,0,0,1,0,0
2543,(석관동) 의릉,서울특별시 성북구 화랑로32길 146-37,0,0,1,0,0
2544,(돈암동) 새소리어린이공원,서울특별시 돈암1동 626-2,0,0,1,0,0
2545,(석관동) 샛별상상어린이공원,서울특별시 성북구 화랑로42길 ,0,0,1,0,0
2546,(상월곡동) 애기릉터공원,서울특별시 성북구 장월로3길 93-27,0,0,1,0,0
2547,(정릉동) 정릉,서울특별시 성북구 아리랑로19길 116,0,0,1,0,0
2548,(삼선동) 창의어린이놀이터,서울특별시 성북구 삼선교로4길 147,0,0,1,0,0
2549,서울시립대학교,서울특별시 동대문구 서울특별시립대로 163,0,0,1,0,0
2550,청량리동 주민센터,서울특별시 동대문구 왕산로 239,0,0,1,0,0
2551,경희대학교,서울특별시 동대문구 경희대로 26,0,0,1,0,0
2552,국립산림과학원,서울특별시 동대문구 회기로 57,0,0,1,0,0
2553,(삼선동) 성북구청놀이터,서울특별시 성북구 보문로 168,0,0,1,0,0
2554,왕십리문화마당.,서울특별시 성동구 왕십리광장로 17,0,0,1,0,0
2555,서울숲 공원.,서울특별시 성동구 뚝섬로 273,0,0,1,0,0
2556,(안암동) [분수놀이터] 범바위어린이공원,서울특별시 성북구 고려대로8길 7-2,0,0,1,0,0
2557,(보문동) [분수놀이터] 꿈나라어린이공원,서울특별시 성북구 보문동 7가 108-2,0,0,1,0,0
2558,살곶이 물놀이장,서울특별시 성동구 왕십리로 222,0,0,1,0,0
2559,봉화산 둘레길,서울특별시 중랑구 신내로21길 116,0,0,1,0,0
2560,겸재 어린이공원,서울특별시 중랑구 겸재로50나길 26,0,0,1,0,0
2561,초롱상상어린이공원,서울특별시 중랑구 중랑천로20길 6-14,0,0,1,0,0
2562,상봉 어린이공원,서울특별시 중랑구 동일로112길 27,0,0,1,0,0
2563,피울공원,서울특별시 중랑구 용마산로129나길 25,0,0,1,0,0
2564,남촌어린이공원,서울특별시 중랑구 용마산로81길 54,0,0,1,0,0
2565,까치 상상 어린이공원 ,서울특별시 중랑구 사가정로49길 56,0,0,1,0,0
2566,상상(충현)어린이공원,서울특별시 중구 동호로11라길 29,0,0,1,0,0
2567,남산공원,서울특별시 중구 남산공원길 125-54,0,0,1,0,0
2568,쌍림어린이공원 ,서울특별시 중구 퇴계로 303-9,0,0,1,0,0
2569,봉화산 신내 근린 공원,서울특별시 중랑구 봉화산로 179,0,0,1,0,0
2570,망우동어린이공원,서울특별시 중랑구 망우로73길 46-1,0,0,1,0,0
2571,방죽어린이공원,서울특별시 중랑구 망우로71길 46,0,0,1,0,0
2572,한신 어린이공원,서울특별시 중랑구 겸재로3길 50,0,0,1,0,0
2573,양지어린이공원,서울특별시 중랑구 면목로78길 26-5,0,0,1,0,0
2574,용마폭포공원,서울특별시 중랑구 용마산로 250-12,0,0,1,0,0
2575,봉수대공원,서울특별시 중랑구 신내역로 55,0,0,1,0,0
2576,옹기터 마을마당,서울특별시 중랑구 신내로7길 6,0,0,1,0,0
2577,자전거 체험장,서울특별시 중랑구 중랑천로 146,0,0,1,0,0
2578,샘터어린이공원,서울특별시 중랑구 답십리로81길 35,0,0,1,0,0
2579,햇살 공원,서울특별시 중랑구 동일로100길 87,0,0,1,0,0
2580,송계 어린이공원,서울특별시 중랑구 동일로95길 29,0,0,1,0,0
2581,중화리 상상어린이공원,서울특별시 중랑구 동일로138길 19-14,0,0,1,0,0
2582,손기정체육공원,서울특별시 중구 손기정로 101,0,0,1,0,0
2583,정동공원,서울특별시 중구 정동길 21-18,0,0,1,0,0
2584,다산어린이공원 ,서울특별시 중구 다산로42다길 ,0,0,1,0,0
2585,장충단공원,서울특별시 중구 동호로 257-10,0,0,1,0,0
2586,서소문공원,서울특별시 중구 칠패로 5,0,0,1,0,0
2587,신내공원다목적체육관,서울특별시 중랑구 신내로21길 115-14,0,0,1,0,0
2588,중랑숲캠핑장,서울특별시 중랑구 망우로87길 110,0,0,1,0,0
2589,성삼어린이공원.,서울특별시 성동구 성수이로18길 31,0,0,1,0,0
2590,열림어린이공원.,서울특별시 성동구 성수이로12길 14,0,0,1,0,0
2591,아남어린이공원.,서울특별시 성동구 광나루로8길 22,0,0,1,0,0
2592,상원어린이공원,서울특별시 성동구 뚝섬로1길 63,0,0,1,0,0
2593,용답어린이공원.,서울특별시 성동구 자동차시장1길 64,0,0,1,0,0
2594,송정어린이공원,서울특별시 송정동 90-4,0,0,1,0,0
2595,무지개어린이공원.,서울특별시 성동구 성수일로4길 26,0,0,1,0,0
2596,도선어린이공원,서울특별시 성동구 무학로8길 8,0,0,1,0,0
2597,장미 소공원,서울특별시 성동구 동일로 237,0,0,1,0,0
2598,도장골 소공원.,서울특별시 성동구 행당로6길 10,0,0,1,0,0
2599,동부 소공원.,서울특별시 성동구 뚝섬로1길 41,0,0,1,0,0
2600,청송 소공원.,서울특별시 성동구 아차산로9길 20,0,0,1,0,0
2601,향림 소공원.,서울특별시 성동구 성수일로10길 33,0,0,1,0,0
2602, 응봉개나리어린이공원.,서울특별시 성동구 독서당로60길 13-1,0,0,1,0,0
2603,서마장어린이공원,서울특별시 성동구 마장동 450-67,0,0,1,0,0
2604,마장어린이공원,서울특별시 성동구 마조로 51-2,0,0,1,0,0
2605,보람어린이공원,서울특별시 성동구 마장로 255,0,0,1,0,0
2606, 응삼어린이공원.,서울특별시 성동구 고산자로 160,0,0,1,0,0
2607,동마장어린이공원,서울특별시 성동구 마장로42길 13,0,0,1,0,0
2608,은행나무터어린이공원,서울특별시 성동구 연무장5길 8,0,0,1,0,0
2609, 응봉산 암벽등반공원.,서울특별시 성동구 독서당로60길 13-1,0,0,1,0,0
2610,등나무근린공원,서울특별시 노원구 동일로204길 13,0,0,1,0,0
2611,로보카폴리 어린이 교통공원,서울특별시 노원구 덕릉로 483,0,0,1,0,0
2612,삿갓봉근린공원,서울특별시 노원구 한글비석로 346,0,0,1,0,0
2613,양지근린공원,서울특별시 노원구 한글비석로5길 82,0,0,1,0,0
2614,중계근린공원,서울특별시 노원구 동일로 1229,0,0,1,0,0
2615,골마을근린공원,서울특별시 노원구 한글비석로 107,0,0,1,0,0
2616,충숙근린공원,서울특별시 노원구 중계로 57,0,0,1,0,0
2617,한글비근린공원,서울특별시 노원구 노원로18길 41,0,0,1,0,0
2618,수락산 유아숲 체험원,서울특별시 노원구 덕릉로145길 57-5,0,0,1,0,0
2619,다람쥐상상어린이놀이터,서울특별시 노원구 중계로 225,0,0,1,0,0
2620,당현상상어린이놀이터,서울특별시 노원구 덕릉로83길 20-10,0,0,1,0,0
2621,새싹상상어린이놀이터,서울특별시 노원구 중계로 230,0,0,1,0,0
2622,천보상상어린이놀이터,서울특별시 노원구 중계로 184,0,0,1,0,0
2623,곰돌이상상어린이놀이터,서울특별시 노원구 한글비석로 151,0,0,1,0,0
2624,국화상상어린이놀이터,서울특별시 노원구 공릉로58길 161,0,0,1,0,0
2625,하계상상어린이놀이터,서울특별시 노원구 공릉로55길 88,0,0,1,0,0
2626,공릉동근린공원,서울특별시 노원구 화랑로 540,0,0,1,0,0
2627,솔밭근린공원,서울특별시 노원구 화랑로51길 17,0,0,1,0,0
2628,공릉 가로공원,서울특별시 노원구 동일로184길 38,0,0,1,0,0
2629,갈말근린공원,서울특별시 노원구 동일로227길 85,0,0,1,0,0
2630,느티울근린공원,서울특별시 노원구 동일로215길 23,0,0,1,0,0
2631,당현천근린공원,서울특별시 노원구 동일로214길 32,0,0,1,0,0
2632,송정제방공원,서울특별시 성동구 동부간선로 314,0,0,1,0,0
2633,용답토속공원.,서울특별시 성동구 천호대로 336,0,0,1,0,0
2634,용답꽃공원,서울특별시 성동구 천호대로78길 54,0,0,1,0,0
2635, 응봉(배수지)공원.,서울특별시 성동구 금호로 172-1,0,0,1,0,0
2636,무학봉근린공원.,서울특별시 성동구 왕십리로31나길 21,0,0,1,0,0
2637,성수근린공원.,서울특별시 성동구 연무장5길 19,0,0,1,0,0
2638, 달맞이근린공원.,서울특별시 성동구 독서당로44길 25,0,0,1,0,0
2639,금호근린공원.,서울특별시 성동구 장터1가길 25,0,0,1,0,0
2640,미소어린이공원.,서울특별시 성동구 난계로 95,0,0,1,0,0
2641,성원어린이공원,서울특별시 성동구 상원10길 21,0,0,1,0,0
2642,응봉새말어린이공원.,서울특별시 성동구 고산자로2길 4-1,0,0,1,0,0
2643,개미상상어린이놀이터,서울특별시 노원구 공릉로 115-21,0,0,1,0,0
2644,청솔상상어린이놀이터,서울특별시 노원구 화랑로51길 81,0,0,1,0,0
2645,감나무어린이공원,서울특별시 노원구 동일로213길 52,0,0,1,0,0
2646,늘푸른 어린이 공원,서울특별시 노원구 동일로248길 30,0,0,1,0,0
2647,무궁화상상어린이놀이터,서울특별시 노원구 한글비석로46길 44,0,0,1,0,0
2648,민들레상상어린이놀이터,서울특별시 노원구 노원로 564,0,0,1,0,0
2649,불암상상어린이놀이터,서울특별시 노원구 덕릉로94가길 54,0,0,1,0,0
2650,사랑 어린이 공원,서울특별시 노원구 동일로213길 21,0,0,1,0,0
2651,삼들상상어린이놀이터,서울특별시 노원구 수락산로 237,0,0,1,0,0
2652,상록수상상어린이놀이터,서울특별시 노원구 노원로 586,0,0,1,0,0
2653,샛별상상어린이놀이터,서울특별시 노원구 동일로250길 17,0,0,1,0,0
2654,엄지상상어린이놀이터,서울특별시 노원구 동일로216길 47,0,0,1,0,0
2655,용화상상어린이놀이터,서울특별시 노원구 동일로 1473,0,0,1,0,0
2656,종달새상상어린이놀이터,서울특별시 노원구 동일로228길 66,0,0,1,0,0
2657,한아름상상어린이놀이터,서울특별시 노원구 동일로 1456,0,0,1,0,0
2658,햇빛상상어린이놀이터,서울특별시 노원구 상계로37길 36,0,0,1,0,0
2659,호돌이상상어린이놀이터,서울특별시 노원구 동일로227길 86,0,0,1,0,0
2660,"각심상상어린이공원(물놀이터, 놀이터)",서울특별시 노원구 월계로 325,0,0,1,0,0
2661,나팔꽃상상어린이놀이터,서울특별시 노원구 월계로 372,0,0,1,0,0
2662,매봉상상어린이놀이터,서울특별시 노원구 월계로55길 49,0,0,1,0,0
2663,신창상상어린이놀이터,서울특별시 노원구 월계로45가길 10,0,0,1,0,0
2664,연천내상상어린이놀이터,서울특별시 노원구 석계로 95,0,0,1,0,0
2665,연촌 어린이공원,서울특별시 노원구 마들로3길 19,0,0,1,0,0
2666,초안상상어린이놀이터,서울특별시 노원구 초안산로 89,0,0,1,0,0
2667,갓바위상상어린이놀이터,서울특별시 노원구 덕릉로82길 36,0,0,1,0,0
2668,광석상상어린이놀이터,서울특별시 노원구 한글비석로8길 41,0,0,1,0,0
2669,꿈동산상상어린이놀이터,서울특별시 노원구 노원로22길 34,0,0,1,0,0
2670,마들체육공원,서울특별시 노원구 덕릉로 450,0,0,1,0,0
2671,벽운근린공원,서울특별시 노원구 동일로248가길 17,0,0,1,0,0
2672,상계근린공원,서울특별시 노원구 동일로227길 106,0,0,1,0,0
2673,갈울 근린공원,서울특별시 노원구 상계로9나길 8,0,0,1,0,0
2674,온수근린공원,서울특별시 노원구 노원로34길 43,0,0,1,0,0
2675,원터근린공원,서울특별시 노원구 동일로214길 21,0,0,1,0,0
2676,돌곶이 어린이 공원,서울특별시 노원구 광운로 20,0,0,1,0,0
2677,비석골근린공원,서울특별시 노원구 월계로45가길 57,0,0,1,0,0
2678,초안산스포츠타운,서울특별시 노원구 마들로5가길 113,0,0,1,0,0
2679,한내근린공원,서울특별시 노원구 마들로 86,0,0,1,0,0
2680,가재울근린공원,서울특별시 노원구 덕릉로 541,0,0,1,0,0
2681,노해체육공,서울특별시 노원구 노원로22길 1,0,0,1,0,0
2682,운산어린이공원,서울특별시 강북구 덕릉로30길 50-1,0,0,1,0,0
2683,한빛어린이공원,서울특별시 강북구 솔매로43길 43,0,0,1,0,0
2684,수유일공원,서울특별시 강북구 삼양로 299,0,0,1,0,0
2685,미아도심소어린이공원,서울특별시 강북구 오패산로52마길 20-48,0,0,1,0,0
2686,빨래골어린이공원,서울특별시 강북구 인수봉로30길 32-12,0,0,1,0,0
2687,색동어린이공원,서울특별시 강북구 삼양로80나길 52,0,0,1,0,0
2688,오패어린이공원,서울특별시 강북구 오패산로48길 26-7,0,0,1,0,0
2689,송월어린이공원,서울특별시 강북구 오현로 20,0,0,1,0,0
2690,미아 어린이공원,서울특별시 강북구 송중동 8-73,0,0,1,0,0
2691,국립4.19민주묘지,서울특별시 강북구 4.19로8길 17,0,0,1,0,0
2692,벽오산어린이공원,서울특별시 강북구 오패산로52자길 13,0,0,1,0,0
2693,으뜸어린이공원,서울특별시 강북구 삼양로54길 147-1,0,0,1,0,0
2694,세일어린이공원,서울특별시 강북구 덕릉로30길 30,0,0,1,0,0
2695,벌말상상어린이공원,서울특별시 강북구 오현로 207,0,0,1,0,0
2696,백석동천,서울특별시 부암동 115,0,0,1,0,0
2697,탕춘대성,서울특별시 종로구 세검정로 212,0,0,1,0,0
2698,무악어린이공원,서울특별시 종로구 통일로18나길 3,0,0,1,0,0
2699,숭인유아숲체험장,서울특별시 종로구 동망산길 150,0,0,1,0,0
2700,필운대,서울특별시  종로구 필운대로1길 34,0,0,1,0,0
2701,이촌한강공원,서울특별시 용산구 이촌로72길 62,0,0,1,0,0
2702,도원어린이공원,서울특별시 용산구 새창로 70,0,0,1,0,0
2703,이태원어린이놀이터,서울특별시 용산구 회나무로6길 11-8,0,0,1,0,0
2704,삼각지상상어린이공원,서울특별시 용산구 이태원로 22,0,0,1,0,0
2705,매봉 놀이마당,서울특별시 용산구 한남동 산8-1,0,0,1,0,0
2706,백사실계곡,서울특별시 종로구 세검정로6길 98,0,0,1,0,0
2707,후창공원,서울특별시 종로구 평창길 82,0,0,1,0,0
2708,팔각정공원,서울특별시 종로구 북악산로 267,0,0,1,0,0
2709,석파정,서울특별시 종로구 창의문로9길 41-1,0,0,1,0,0
2710,세검정터,서울특별시 종로구 세검정로 244,0,0,1,0,0
2711,마로니에공원,서울특별시 종로구 대학로 104,0,0,1,0,0
2712,탑골공원,서울특별시 종로구 종로 99,0,0,1,0,0
2713,와룡공원,서울특별시 종로구 와룡공원길 192,0,0,1,0,0
2714,참샘골공원,서울특별시 종로구 평창길 278-4,0,0,1,0,0
2715,종묘,서울특별시 종로구 종로 157,0,0,1,0,0
2716,선바위,서울특별시 종로구 통일로18가길 26,0,0,1,0,0
2717,숭인공원,서울특별시 동망산1길 8,0,0,1,0,0
2718,무궁화동산,서울특별시 종로구 자하문로28길 8,0,0,1,0,0
2719,사직공원 어린이놀이터,서울특별시 종로구 사직로9길 7,0,0,1,0,0
2720,낙산공원,서울특별시 종로구 낙산길 41,0,0,1,0,0
2721,동묘공원,서울특별시 종로구 난계로27길 84,0,0,1,0,0
2722,동대문 성곽 공원,서울특별시 종로구 율곡로 283,0,0,1,0,0
2723,청계천,서울특별시 종로구 낙산성곽동길 69,0,0,1,0,0
2724,세종로공원,서울특별시 종로구 세종대로 175,0,0,1,0,0
2725,광화문광장,서울특별시 종로구 세종대로 지하 172,0,0,1,0,0
2726,통의동백송터,서울특별시 종로구 자하문로6길 12-20,0,0,1,0,0
2727,황학정,서울특별시 종로구 사직로9길 15-32,0,0,1,0,0
2728,명륜어린이공원 놀이터,서울특별시 종로구 혜화로9길 24-9,0,0,1,0,0
2729,수성동 계곡,서울특별시 종로구 옥인길 89,0,0,1,0,0
2730,용산가족공원,서울특별시 용산구 서빙고로 185,0,0,1,0,0
2731,동대문구 시설 놀이터 - 휘경1동 주민센터 앞,서울특별시 동대문구 외대역동로6길 3,0,0,1,0,0
2732,동대문구 시설 바닥분수 - 휘경1동 주민센터 앞,서울특별시 동대문구 외대역동로6길 3,0,0,1,0,0
2733,답십리고미술상가,서울특별시 동대문구 고미술로 11,0,0,1,0,0
2734,경희대 선동호,서울특별시 동대문구 경희대로 26-6,0,0,1,0,0
2735,경희대 벚꽃길,서울특별시 동대문구 경희대로 26,0,0,1,0,0
2736,남산공원 한남지구,서울특별시 용산구 소월로 323,0,0,1,0,0
2737,이태원부군당역사공원,서울특별시 용산구 녹사평대로40다길 37,0,0,1,0,0
2738,효창공원,서울특별시 용산구 효창원로 177-18,0,0,1,0,0
2739,신계역사공원,서울특별시 용산구 청파로 139-25,0,0,1,0,0
2740,응봉근린공원,서울특별시 용산구 한남동 산8-1,0,0,1,0,0
2741,한국외국어대학교,서울특별시 동대문구 이문로 107,0,0,1,0,0
2742,늘봄어린이공원,서울특별시 동대문구 장한로26나길 6,0,0,1,0,0
2743,배봉산근린공원,서울특별시 동대문구 전농로16길 97,0,0,1,0,0
2744,힐링산책길,서울특별시 동대문구 홍릉로 90,0,0,1,0,0
2745,청량사,서울특별시 동대문구 제기로31길 10-3,0,0,1,0,0
2746,간데메공원,서울특별시 동대문구 서울특별시립대로2길 59,0,0,1,0,0
2747,독구말 어린이 공원,서울특별시 동대문구 휘경로3길 88-1,0,0,1,0,0
2748,"영휘원, 숭인원",서울특별시 동대문구 홍릉로 90,0,0,1,0,0
2749,홍릉공원 둘레길,서울특별시 동대문구 천호대로7길 1,0,0,1,0,0
2750,선농단역사공원,서울특별시 동대문구 무학로44길 38,0,0,1,0,0
2751,쉼터어린이공원,서울특별시 동대문구 황물로17길 24,0,0,1,0,0
2752,동산어린이공원,서울특별시 동대문구 황물로15길 25,0,0,1,0,0
2753,답십리공원,서울특별시 동대문구 답십리로 209,0,0,1,0,0
2754,새싹마을마당공원,서울특별시 동대문구 망우로12나길 38,0,0,1,0,0
2755,다솜마을마당공원,서울특별시 동대문구 겸재로 24,0,0,1,0,0
2756,아름어린이공원,서울특별시 동대문구 한천로49길 39,0,0,1,0,0
2757,천장어린이공원,서울특별시 동대문구 천장산로9길 68,0,0,1,0,0
2758,꿈동산어린이공원,서울특별시 동대문구 서울특별시립대로 20,0,0,1,0,0
3000,강남구립못골도서관,서울특별시 강남구 자곡로 116,1,0,0,0,0
3001,강남역삼푸른솔도서관,서울특별시 강남구 테헤란로8길 36. 4층,1,0,0,0,0
3002,개포하늘꿈도서관,서울특별시 강남구 개포로 110길 54,1,0,0,0,0
3003,논현도서관,서울특별시 강남구 학동로43길 17(논현동) 논현2동주민센터 6층,1,0,0,0,0
3004,대치도서관,서울특별시 강남구 삼성로 212 은마아파트 복지상가 2층 215호,1,0,0,0,0
3005,도곡정보문화도서관,서울특별시 강남구 도곡로18길 57,1,0,0,0,0
3006,못골한옥어린이도서관,서울특별시 강남구 자곡로7길 3?,1,0,0,0,0
3007,서울특별시교육청강남도서관,서울특별시 강남구 선릉로116길 45,1,0,0,0,0
3008,서울특별시교육청개포도서관,서울특별시 강남구 선릉로4길 30,1,0,0,0,0
3009,역삼도서관,"서울특별시 강남구 역삼로7길 16, 5층",1,0,0,0,0
3010,열린도서관,서울특별시 강남구 일원로 115 삼성생명빌딩 B동 203호,1,0,0,0,0
3011,일원라온영어도서관,서울특별시 강남구 영동대로 22 B1(일원동 743),1,0,0,0,0
3012,정다운도서관,서울특별시 강남구 학동로67길 11 3층,1,0,0,0,0
3013,즐거운도서관,서울특별시 강남구 도곡로77길 23 4층,1,0,0,0,0
3014,청담도서관,서울특별시 강남구 압구정로79길 26 청담주민센터 7층,1,0,0,0,0
3015,행복한도서관,서울특별시 강남구 영동대로65길 24(대치2문화센터 3층),1,0,0,0,0
3016,강동구립강일도서관,서울특별시 강동구 아리수로 93길 9-14,1,0,0,0,0
3017,강동구립도서관,서울특별시 강동구 동남로 870(상일동) 강동문화재단,1,0,0,0,0
3018,강동구립둔촌도서관,서울특별시 강동구 동남로49길 21-8,1,0,0,0,0
3019,강동구립성내도서관,서울특별시 강동구 성안로 106-1,1,0,0,0,0
3020,강동구립암사도서관,서울특별시 고덕로 20길 42 (암사동 471-37),1,0,0,0,0
3021,강동구립천호도서관,서울특별시 강동구 성안로 31마길 1(천호3동 제2공영주차장 지상 2층),1,0,0,0,0
3022,강동구립해공도서관,서울특별시 강동구 올림픽로 702,1,0,0,0,0
3023,명성교회도서관,서울특별시 강동구 상암로51길 8,1,0,0,0,0
3024,서울특별시교육청강동도서관,서울특별시 강동구 양재대로116길 57,1,0,0,0,0
3025,서울특별시교육청고덕평생학습관,서울특별시 강동구 고덕로 295 (고덕2동 296),1,0,0,0,0
3026,강북문화정보도서관,서울특별시 강북구 오현로 145,1,0,0,0,0
3027,강북청소년문화정보도서관,서울특별시 강북구 삼양로54길 68,1,0,0,0,0
3028,미아문화정보도서관,서울특별시 강북구 솔매로49길 14,1,0,0,0,0
3029,삼각산어린이도서관,서울특별시 강북구 삼양로19길 34,1,0,0,0,0
3030,솔샘문화정보도서관,서울특별시 강북구 솔샘로 177,1,0,0,0,0
3031,송중문화정보도서관,서울특별시 강북구 도봉로20나길 6,1,0,0,0,0
3032,수유문화정보도서관,서울특별시 강북구 삼양로 299,1,0,0,0,0
3033,가양도서관,서울특별시 강서구 양천로61길101(가양동 1493),1,0,0,0,0
3034,강서영어도서관,서울특별시 강서구 곰달래로57가길 26,1,0,0,0,0
3035,곰달래도서관,"서울특별시 강서구 강서로5길 50 (곰달래문화복지센터 5, 6층)",1,0,0,0,0
3036,길꽃어린이도서관,서울특별시 강서구 금낭화로24길 5,1,0,0,0,0
3037,꿈꾸는어린이도서관,서울특별시 강서구 공항대로 615,1,0,0,0,0
3038,등빛도서관,서울특별시 강서구 강서로62길 48,1,0,0,0,0
3039,서울특별시교육청강서도서관,서울특별시 강서구 등촌로51나길 29,1,0,0,0,0
3040,우장산숲속도서관,서울특별시 강서구 우현로 34,1,0,0,0,0
3041,푸른들청소년도서관,서울특별시 강서구 강서로45다길 71,1,0,0,0,0
3042,관악중앙도서관,서울특별시 관악구 신림로 3길 35,1,0,0,0,0
3043,글빛정보도서관,서울특별시 관악구 관악로 30길 23,1,0,0,0,0
3044,성현동작은도서관,서울특별시 관악구 관악로37길 56 동아아파트 상가B동 5층,1,0,0,0,0
3045,은천동작은도서관,서울특별시 관악구 봉천로33나길 30,1,0,0,0,0
3046,조원도서관,서울특별시 관악구 조원로12길 25,1,0,0,0,0
3047,광진정보도서관,서울특별시 광진구 아차산로78길 90(광장동),1,0,0,0,0
3048,구의제3동도서관,서울특별시 광진구 강변역로 17(구의동),1,0,0,0,0
3049,군자동도서관,서울특별시 광진구 면목로 13 군자동복합청사 1층,1,0,0,0,0
3050,아차산숲속도서관,서울특별시 광진구 영화사로 139,1,0,0,0,0
3051,자양제4동도서관,서울특별시 광진구 뚝섬로26길 58 (자양동),1,0,0,0,0
3052,자양한강도서관,서울특별시 광진구 뚝섬로52길 66(자양동),1,0,0,0,0
3053,중곡문화체육센터도서관,서울특별시 광진구 능동로 433 (중곡동),1,0,0,0,0
3054,개봉도서관,서울특별시 구로구 개봉로16길 30-11,1,0,0,0,0
3055,고척열린도서관,서울특별시 구로구 경인로43길 49,1,0,0,0,0
3056,구로구립온누리도서관,"서울특별시 구로구 구로중앙로27나길 9, 4층 (구로초등학교 온누리관)",1,0,0,0,0
3057,구로기적의도서관,서울특별시 구로구 구로중앙로40길 24(신도림동),1,0,0,0,0
3058,구로꿈나무도서관,"서울특별시 구로구 구로동로26길 54, 2층 (구로구시설관리공단)",1,0,0,0,0
3059,궁동어린이도서관,서울특별시 구로구 오리로 1352,1,0,0,0,0
3060,글마루한옥어린이도서관,서울특별시 구로구 고척로27바길 7,1,0,0,0,0
3061,꿈마을도서관,서울특별시 구로구 디지털로27다길 65,1,0,0,0,0
3062,서울특별시교육청고척도서관,서울특별시 구로구 고척로45길 31,1,0,0,0,0
3063,서울특별시교육청구로도서관,서울특별시 구로구 공원로 15,1,0,0,0,0
3064,하늘도서관,서울특별시 구로구 구로동로13길 68,1,0,0,0,0
3065,항동푸른도서관,서울특별시 구로구 연동로 290-46 (항동),1,0,0,0,0
3066,금천구립가산도서관,서울특별시 금천구 가산로5길 43,1,0,0,0,0
3067,금천구립금나래도서관,서울특별시 금천구 시흥대로73길 70,1,0,0,0,0
3068,금천구립독산도서관,서울특별시 금천구 독산로54길 114,1,0,0,0,0
3069,금천구립시흥도서관,서울특별시 금천구 금하로 764(시흥동) 금천종합복지타운(시흥2동주민센터),1,0,0,0,0
3070,노원어린이도서관,서울특별시 노원구 한글비석로 346,1,0,0,0,0
3071,노원중앙도서관,서울특별시 노원구 노원로34길 43,1,0,0,0,0
3072,도봉기적의도서관,서울특별시 도봉구 마들로 797,1,0,0,0,0
3073,불암도서관,서울특별시 노원구 중계로 106,1,0,0,0,0
3074,상계도서관,서울특별시 노원구 동일로243길 57,1,0,0,0,0
3075,서울특별시교육청노원평생학습관,서울특별시 노원구 동일로204길 13,1,0,0,0,0
3076,월계도서관,서울특별시 노원구 월계로 319,1,0,0,0,0
3077,월계어린이도서관,서울특별시 월계로 42길 9 월계문화복지센터,1,0,0,0,0
3078,하계어린이도서관,서울특별시 노원구 공릉로62길 18(하계어울림센터),1,0,0,0,0
3079,화랑도서관,서울특별시 노원구 노원로1나길 10,1,0,0,0,0
3080,김근태기념도서관 ,서울특별시 도봉구 도봉산길 14,1,0,0,0,0
3081,도봉문화정보도서관,서울특별시 도봉구 덕릉로 315,1,0,0,0,0
3082,도봉아이나라도서관,서울특별시 도봉구 노해로 69길 151,1,0,0,0,0
3083,둘리도서관,서울특별시 도봉구 시루봉로1길 6,1,0,0,0,0
3084,서울특별시교육청도봉도서관,서울특별시 도봉구 삼양로 556,1,0,0,0,0
3085,쌍문채움도서관,서울특별시 도봉구 우이천로 340,1,0,0,0,0
3086,원당마을한옥도서관,서울특별시 도봉구 해등로32가길 17 (방학동),1,0,0,0,0
3087,학마을도서관,서울특별시 도봉구 시루봉로 128,1,0,0,0,0
3088,동대문구답십리도서관,서울특별시 동대문구 서울특별시립대로4길 75,1,0,0,0,0
3089,동대문구정보화도서관,서울특별시 동대문구 회기로10길 60,1,0,0,0,0
3090,동대문책마당도서관,서울특별시 동대문구 천호대로 145,1,0,0,0,0
3091,배봉산 숲속도서관,서울특별시 동대문구 전농로16길 97,1,0,0,0,0
3092,서울특별시교육청동대문도서관,서울특별시 동대문구 천호대로4길 22,1,0,0,0,0
3093,용두어린이영어도서관,서울특별시 동대문구 무학로 133 용두어린이 영어도서관,1,0,0,0,0
3094,장안어린이도서관,서울특별시 동대문구 장한로26다길 10 (장안동) ,1,0,0,0,0
3095,휘경어린이도서관,서울특별시 동대문구 망우로18가길 38,1,0,0,0,0
3096,휘경행복도서관,서울특별시 동대문구 장안벚꽃로 323 (휘경동),1,0,0,0,0
3097,구립김영삼도서관,서울특별시 동작구 매봉로 1(상도1동 611),1,0,0,0,0
3098,까망돌도서관,서울특별시 동작구 서달로 129(흑석동 340-1),1,0,0,0,0
3099,대방어린이도서관,서울특별시 동작구 대방동길55(대방동379-2),1,0,0,0,0
3100,동작어린이도서관,서울특별시 동작구 장승배기로 16길 98(노량진 2동 225-161),1,0,0,0,0
